week;region;unemployed;level;population;pass;pass_exist
2020-07-27 00:00:00;Пермский край;457;2;2599260;0;1
2020-07-27 00:00:00;Приморский край;574;2;1895868;0;1
2020-07-27 00:00:00;Псковская;122;2;626115;1;0
2020-07-27 00:00:00;Ростовская;703;2;4197821;1;0
2020-07-27 00:00:00;Рязанская;414;3;1108847;1;2
2020-07-27 00:00:00;Самарская;1030;1;3179532;1;0
2020-07-27 00:00:00;Санкт-Петербург;1496;1;5398064;1;0
2020-07-27 00:00:00;Саратовская;1915;1;2421895;1;0
2020-07-27 00:00:00;Саха;884;2;971996;1;3
2020-07-27 00:00:00;Сахалинская;872;3;488257;1;0
2020-07-27 00:00:00;Свердловская;2069;2;4310681;1;0
2020-07-27 00:00:00;Севастополь;1186;2;449138;1;0
2020-07-27 00:00:00;Северная Осетия;533;2;696837;1;0
2020-07-27 00:00:00;Смоленская;2294;2;934889;1;0
2020-07-27 00:00:00;Ставропольский край;133;1;2803573;1;1
2020-07-27 00:00:00;Тамбовская;2448;2;1006748;1;3
2020-07-27 00:00:00;Татарстан;444;2;3902888;1;1
2020-07-27 00:00:00;Тверская;447;1;1260379;1;0
2020-07-27 00:00:00;Томская;3516;1;1079271;1;0
2020-07-27 00:00:00;Тульская;413;2;1466127;1;2
2020-07-27 00:00:00;Тыва;3236;2;327383;1;0
2020-07-27 00:00:00;Тюменская;1008;2;1537416;1;0
2020-07-27 00:00:00;Удмуртия;387;2;1500955;1;0
2020-07-27 00:00:00;Ульяновская;124;1;1229824;0;1
2020-07-27 00:00:00;Хабаровский край;511;1;1315643;1;0
2020-07-27 00:00:00;Хакасия;103;1;534262;1;0
2020-07-27 00:00:00;ХМАО;1362;1;1674676;1;0
2020-07-27 00:00:00;Челябинская;1014;2;3466369;1;0
2020-07-27 00:00:00;Чечня;1462;3;1478726;1;1
2020-07-27 00:00:00;Чувашия;540;2;1217818;1;1
2020-07-27 00:00:00;Ямало-Ненецкий АО;0;1;544444;1;0
2020-07-27 00:00:00;Ярославская;0;2;1253389;1;0
2020-08-03 00:00:00;Адыгея;1299;3;463088;1;1
2020-08-03 00:00:00;Алтай;1214;1;220181;1;0
2020-08-03 00:00:00;Алтайский край;1088;1;2317153;1;0
2020-08-03 00:00:00;Амурская;448;1;790044;1;0
2020-08-03 00:00:00;Архангельская;1253;2;1092424;1;1
2020-08-03 00:00:00;Астраханская;1322;2;1005782;1;1
2020-08-03 00:00:00;Башкортостан;1354;1;4038151;1;1
2020-08-03 00:00:00;Белгородская;1316;2;1549151;1;0
2020-08-03 00:00:00;Брянская;656;2;1192491;1;1
2020-08-03 00:00:00;Бурятия;1123;2;985937;1;0
2020-08-03 00:00:00;Владимирская;2653;3;1358416;1;1
2020-08-03 00:00:00;Волгоградская;2519;3;2491036;1;0
2020-08-03 00:00:00;Вологодская;1110;2;1160445;1;2
2020-08-03 00:00:00;Воронежская;5261;1;2324205;1;0
2020-08-03 00:00:00;Дагестан;2372;2;3110858;1;1
2020-08-03 00:00:00;Еврейская АО;860;2;158305;1;1
2020-08-03 00:00:00;Забайкальский край;1998;3;1059700;1;1
2020-08-03 00:00:00;Ивановская;566;1;997135;1;0
2020-08-03 00:00:00;Ингушетия;1447;2;507061;1;0
2020-08-03 00:00:00;Иркутская;4237;1;2391193;1;2
2020-08-03 00:00:00;Кабардино-Балкария;4213;3;868350;1;0
2020-08-03 00:00:00;Калининградская;415;2;1012512;1;1
2020-08-03 00:00:00;Калмыкия;1521;2;271135;1;1
2020-08-03 00:00:00;Калужская;1435;3;1002575;1;0
2020-08-03 00:00:00;Камчатский край;3638;2;313016;1;2
2020-08-03 00:00:00;Карачаево-Черкессия;1399;3;465528;1;0
2020-08-03 00:00:00;Карелия;472;2;614064;1;0
2020-08-03 00:00:00;Кемеровская;2408;1;2657854;1;0
2020-08-03 00:00:00;Кировская;2552;2;1262402;1;0
2020-08-03 00:00:00;Коми;1759;2;820473;1;1
2020-08-03 00:00:00;Костромская;1479;1;633385;1;0
2020-08-03 00:00:00;Краснодарский край;2063;3;5675462;1;1
2020-08-03 00:00:00;Красноярский край;1071;1;2866255;1;1
2020-08-03 00:00:00;Крым;878;3;1912622;1;0
2020-08-03 00:00:00;Курганская;4676;1;827166;1;1
2020-08-03 00:00:00;Курская;1247;1;1104008;1;0
2020-08-03 00:00:00;Ленинградская;347;1;1875872;1;0
2020-08-03 00:00:00;Липецкая;1088;3;1139371;1;1
2020-08-03 00:00:00;Магаданская;1850;2;140149;1;0
2020-08-03 00:00:00;Марий Эл;1155;3;679417;1;0
2020-08-03 00:00:00;Мордовия;3031;2;790197;1;0
2020-08-03 00:00:00;Московская;479;3;7690863;1;1
2020-08-03 00:00:00;Мурманская;743;2;741404;1;0
2020-08-03 00:00:00;Нижегородская;1294;1;3202946;1;1
2020-08-03 00:00:00;Новгородская;2960;2;596508;1;0
2020-08-03 00:00:00;Новосибирская;8218;1;2798170;1;0
2020-08-03 00:00:00;Омская;499;2;1926665;1;1
2020-08-03 00:00:00;Оренбургская;1236;1;1956835;1;0
2020-08-03 00:00:00;Орловская;264;2;733498;1;0
2020-08-03 00:00:00;Пензенская;4839;3;1305563;1;1
2020-08-03 00:00:00;Пермский край;395;2;2599260;1;1
2020-08-03 00:00:00;Приморский край;4684;2;1895868;1;1
2020-08-03 00:00:00;Псковская;1076;2;626115;1;0
2020-08-03 00:00:00;Ростовская;865;2;4197821;1;0
2020-08-03 00:00:00;Рязанская;3230;3;1108847;1;2
2020-08-03 00:00:00;Самарская;736;1;3179532;1;0
2020-08-03 00:00:00;Санкт-Петербург;794;1;5398064;1;0
2020-08-03 00:00:00;Саратовская;790;1;2421895;1;0
2020-08-03 00:00:00;Саха;386;2;971996;1;3
2020-08-03 00:00:00;Сахалинская;681;3;488257;1;0
2020-08-03 00:00:00;Свердловская;1227;2;4310681;1;0
2020-08-03 00:00:00;Севастополь;2276;2;449138;1;0
2020-08-03 00:00:00;Северная Осетия;1047;2;696837;1;0
2020-08-03 00:00:00;Смоленская;588;2;934889;1;0
2020-08-03 00:00:00;Ставропольский край;798;1;2803573;1;1
2020-08-03 00:00:00;Тамбовская;1376;2;1006748;1;3
2020-08-03 00:00:00;Татарстан;1129;2;3902888;1;1
2020-08-03 00:00:00;Тверская;170;1;1260379;1;0
2020-08-03 00:00:00;Томская;515;1;1079271;1;0
2020-08-03 00:00:00;Тульская;1226;2;1466127;1;2
2020-08-03 00:00:00;Тыва;1302;2;327383;1;0
2020-08-03 00:00:00;Тюменская;3229;2;1537416;1;0
2020-08-03 00:00:00;Удмуртия;485;2;1500955;1;0
2020-08-03 00:00:00;Ульяновская;31;1;1229824;1;1
2020-08-03 00:00:00;Хабаровский край;1046;1;1315643;1;0
2020-08-03 00:00:00;Хакасия;823;2;534262;1;0
2020-08-03 00:00:00;ХМАО;1728;1;1674676;1;0
2020-08-03 00:00:00;Челябинская;2272;2;3466369;1;0
2020-08-03 00:00:00;Чечня;439;3;1478726;1;1
2020-08-03 00:00:00;Чувашия;149;2;1217818;1;1
2020-08-03 00:00:00;Ямало-Ненецкий АО;0;2;544444;1;0
2020-08-03 00:00:00;Ярославская;0;2;1253389;1;0
2020-08-10 00:00:00;Адыгея;70;3;463088;1;1
2020-08-10 00:00:00;Алтай;808;1;220181;1;0
2020-08-10 00:00:00;Алтайский край;1150;2;2317153;1;0
2020-08-10 00:00:00;Амурская;548;1;790044;1;0
2020-08-10 00:00:00;Архангельская;2486;2;1092424;1;1
2020-08-10 00:00:00;Астраханская;1321;2;1005782;1;1
2020-08-10 00:00:00;Башкортостан;15652;1;4038151;1;1
2020-08-10 00:00:00;Белгородская;5794;2;1549151;1;0
2020-08-10 00:00:00;Брянская;2528;2;1192491;1;1
2020-08-10 00:00:00;Бурятия;5295;2;985937;1;0
2020-08-10 00:00:00;Владимирская;387;3;1358416;1;1
2020-08-10 00:00:00;Волгоградская;676;3;2491036;1;0
2020-08-10 00:00:00;Вологодская;88;2;1160445;1;2
2020-08-10 00:00:00;Воронежская;1718;1;2324205;1;0
2020-08-10 00:00:00;Дагестан;1082;2;3110858;1;1
2020-08-10 00:00:00;Еврейская АО;5237;2;158305;1;1
2020-08-10 00:00:00;Забайкальский край;2741;3;1059700;1;1
2020-08-10 00:00:00;Ивановская;3137;1;997135;1;0
2020-08-10 00:00:00;Ингушетия;1955;3;507061;1;0
2020-08-10 00:00:00;Иркутская;1946;1;2391193;1;2
2020-08-10 00:00:00;Кабардино-Балкария;2134;3;868350;1;0
2020-08-10 00:00:00;Калининградская;1999;2;1012512;1;1
2020-08-10 00:00:00;Калмыкия;1176;2;271135;1;1
2020-08-10 00:00:00;Калужская;233;3;1002575;1;0
2020-08-10 00:00:00;Камчатский край;737;2;313016;1;2
2020-08-10 00:00:00;Карачаево-Черкессия;444;3;465528;1;0
2020-08-10 00:00:00;Карелия;2950;2;614064;1;0
2020-08-10 00:00:00;Кемеровская;14184;1;2657854;1;0
2020-08-10 00:00:00;Кировская;559;2;1262402;1;0
2020-08-10 00:00:00;Коми;1489;2;820473;1;1
2020-08-10 00:00:00;Костромская;379;1;633385;1;0
2020-08-10 00:00:00;Краснодарский край;471;3;5675462;1;1
2020-08-10 00:00:00;Красноярский край;512;2;2866255;1;1
2020-08-10 00:00:00;Крым;661;3;1912622;1;0
2020-08-10 00:00:00;Курганская;108;1;827166;1;1
2020-08-10 00:00:00;Курская;1459;1;1104008;1;0
2020-08-10 00:00:00;Ленинградская;607;1;1875872;1;0
2020-08-10 00:00:00;Липецкая;1486;3;1139371;1;1
2020-08-10 00:00:00;Марий Эл;274;3;679417;1;0
2020-08-10 00:00:00;Мордовия;741;2;790197;1;0
2020-08-10 00:00:00;Московская;3470;3;7690863;1;1
2020-08-10 00:00:00;Мурманская;1567;2;741404;1;0
2020-08-10 00:00:00;Нижегородская;268;2;3202946;1;1
2020-08-10 00:00:00;Новгородская;777;2;596508;1;0
2020-08-10 00:00:00;Новосибирская;172;1;2798170;1;0
2020-08-10 00:00:00;Омская;3235;2;1926665;1;1
2020-08-10 00:00:00;Оренбургская;686;1;1956835;1;0
2020-08-10 00:00:00;Орловская;513;2;733498;1;0
2020-08-10 00:00:00;Пензенская;591;3;1305563;1;1
2020-08-10 00:00:00;Пермский край;1438;2;2599260;1;1
2020-08-10 00:00:00;Приморский край;1746;2;1895868;1;1
2020-08-10 00:00:00;Псковская;444;2;626115;1;0
2020-08-10 00:00:00;Ростовская;1511;2;4197821;1;0
2020-08-10 00:00:00;Рязанская;296;3;1108847;1;2
2020-08-10 00:00:00;Самарская;1096;1;3179532;1;0
2020-08-10 00:00:00;Санкт-Петербург;932;2;5398064;1;0
2020-08-10 00:00:00;Саратовская;305;2;2421895;1;0
2020-08-10 00:00:00;Саха;443;2;971996;1;3
2020-08-10 00:00:00;Сахалинская;522;3;488257;1;0
2020-08-10 00:00:00;Свердловская;173;2;4310681;1;0
2020-08-10 00:00:00;Севастополь;447;2;449138;1;0
2020-08-10 00:00:00;Северная Осетия;182;2;696837;1;0
2020-08-10 00:00:00;Смоленская;952;3;934889;1;0
2020-08-10 00:00:00;Ставропольский край;620;1;2803573;1;1
2020-08-10 00:00:00;Тамбовская;1939;3;1006748;1;3
2020-08-10 00:00:00;Татарстан;2492;2;3902888;1;1
2020-08-10 00:00:00;Тверская;324;1;1260379;1;0
2020-08-10 00:00:00;Томская;1330;1;1079271;1;0
2020-08-10 00:00:00;Тульская;555;2;1466127;1;2
2020-08-10 00:00:00;Тыва;1515;2;327383;1;0
2020-08-10 00:00:00;Тюменская;155;2;1537416;1;0
2020-08-10 00:00:00;Удмуртия;685;2;1500955;1;0
2020-08-10 00:00:00;Ульяновская;273;1;1229824;1;1
2020-08-10 00:00:00;Хабаровский край;609;1;1315643;1;0
2020-08-10 00:00:00;Хакасия;540;2;534262;1;0
2020-08-10 00:00:00;ХМАО;252;2;1674676;1;0
2020-08-10 00:00:00;Челябинская;1089;2;3466369;1;0
2020-08-10 00:00:00;Чечня;385;3;1478726;1;1
2020-08-10 00:00:00;Чувашия;2061;2;1217818;1;1
2020-08-10 00:00:00;Ямало-Ненецкий АО;0;2;544444;1;0
2020-08-10 00:00:00;Ярославская;0;2;1253389;1;0
2020-08-17 00:00:00;Адыгея;795;3;463088;1;1
2020-08-17 00:00:00;Алтай;693;1;220181;1;0
2020-08-17 00:00:00;Алтайский край;179;2;2317153;1;0
2020-08-17 00:00:00;Амурская;2360;2;790044;1;0
2020-08-17 00:00:00;Архангельская;16804;2;1092424;1;1
2020-08-17 00:00:00;Астраханская;1181;2;1005782;1;1
2020-08-17 00:00:00;Башкортостан;757;1;4038151;1;1
2020-08-17 00:00:00;Белгородская;1176;2;1549151;1;0
2020-08-17 00:00:00;Брянская;6091;2;1192491;1;1
2020-08-17 00:00:00;Бурятия;2328;2;985937;1;0
2020-08-17 00:00:00;Владимирская;2790;3;1358416;1;1
2020-08-17 00:00:00;Волгоградская;654;3;2491036;1;0
2020-08-17 00:00:00;Вологодская;3202;2;1160445;1;2
2020-08-17 00:00:00;Воронежская;2271;1;2324205;1;0
2020-08-17 00:00:00;Дагестан;74;2;3110858;1;1
2020-08-17 00:00:00;Еврейская АО;1453;2;158305;1;1
2020-08-17 00:00:00;Забайкальский край;3911;3;1059700;1;1
2020-08-17 00:00:00;Ивановская;722;1;997135;1;0
2020-08-17 00:00:00;Ингушетия;1758;3;507061;1;0
2020-08-17 00:00:00;Иркутская;436;1;2391193;1;2
2020-08-17 00:00:00;Кабардино-Балкария;643;3;868350;1;0
2020-08-17 00:00:00;Калининградская;860;2;1012512;1;1
2020-08-17 00:00:00;Калмыкия;971;2;271135;1;1
2020-08-17 00:00:00;Калужская;6537;3;1002575;1;0
2020-08-17 00:00:00;Камчатский край;1052;2;313016;1;2
2020-08-17 00:00:00;Карачаево-Черкессия;59;3;465528;1;0
2020-08-17 00:00:00;Карелия;805;2;614064;1;0
2020-08-17 00:00:00;Кемеровская;188;1;2657854;1;0
2020-08-17 00:00:00;Кировская;4544;2;1262402;1;0
2020-08-17 00:00:00;Коми;791;2;820473;1;1
2020-08-17 00:00:00;Костромская;582;1;633385;1;0
2020-08-17 00:00:00;Краснодарский край;5027;3;5675462;1;1
2020-08-17 00:00:00;Красноярский край;479;2;2866255;1;1
2020-08-17 00:00:00;Крым;5543;3;1912622;1;0
2020-08-17 00:00:00;Курганская;1532;2;827166;1;1
2020-08-17 00:00:00;Курская;1159;1;1104008;1;0
2020-08-17 00:00:00;Ленинградская;4453;1;1875872;1;0
2020-08-17 00:00:00;Липецкая;1774;3;1139371;1;1
2020-08-17 00:00:00;Марий Эл;48;3;679417;1;0
2020-08-17 00:00:00;Мордовия;1180;2;790197;1;0
2020-08-17 00:00:00;Московская;2600;3;7690863;1;1
2020-08-17 00:00:00;Мурманская;3927;3;741404;1;0
2020-08-17 00:00:00;Нижегородская;45;2;3202946;1;1
2020-08-17 00:00:00;Новгородская;1392;2;596508;1;0
2020-08-17 00:00:00;Новосибирская;1332;2;2798170;1;0
2020-08-17 00:00:00;Омская;2699;2;1926665;1;1
2020-08-17 00:00:00;Оренбургская;1646;1;1956835;1;0
2020-08-17 00:00:00;Орловская;128;2;733498;1;0
2020-08-17 00:00:00;Пензенская;1830;3;1305563;1;1
2020-08-17 00:00:00;Пермский край;700;2;2599260;1;1
2020-08-17 00:00:00;Приморский край;2025;2;1895868;1;1
2020-08-17 00:00:00;Псковская;2974;3;626115;1;0
2020-08-17 00:00:00;Ростовская;865;2;4197821;1;0
2020-08-17 00:00:00;Рязанская;1462;3;1108847;1;2
2020-08-17 00:00:00;Самарская;997;2;3179532;1;0
2020-08-17 00:00:00;Санкт-Петербург;187;2;5398064;1;0
2020-08-17 00:00:00;Саратовская;3726;2;2421895;1;0
2020-08-17 00:00:00;Саха;1212;2;971996;1;3
2020-08-17 00:00:00;Сахалинская;4280;3;488257;1;0
2020-08-17 00:00:00;Свердловская;3577;2;4310681;1;0
2020-08-17 00:00:00;Севастополь;676;2;449138;1;0
2020-08-17 00:00:00;Северная Осетия;259;2;696837;1;0
2020-08-17 00:00:00;Смоленская;757;3;934889;1;0
2020-08-17 00:00:00;Ставропольский край;624;1;2803573;1;1
2020-08-17 00:00:00;Тамбовская;230;3;1006748;1;3
2020-08-17 00:00:00;Татарстан;1979;3;3902888;1;1
2020-08-17 00:00:00;Тверская;413;1;1260379;1;0
2020-08-17 00:00:00;Томская;2449;1;1079271;1;0
2020-08-17 00:00:00;Тульская;516;2;1466127;1;2
2020-08-17 00:00:00;Тыва;901;2;327383;1;0
2020-08-17 00:00:00;Тюменская;508;3;1537416;1;0
2020-08-17 00:00:00;Удмуртия;840;2;1500955;1;0
2020-08-17 00:00:00;Ульяновская;359;1;1229824;1;1
2020-08-17 00:00:00;Хабаровский край;303;1;1315643;1;0
2020-08-17 00:00:00;Хакасия;430;2;534262;1;0
2020-08-17 00:00:00;ХМАО;700;2;1674676;1;0
2020-08-17 00:00:00;Челябинская;646;2;3466369;1;0
2020-08-17 00:00:00;Чечня;216;3;1478726;1;1
2020-08-17 00:00:00;Чувашия;55;2;1217818;1;1
2020-08-17 00:00:00;Ямало-Ненецкий АО;0;2;544444;1;0
2020-08-17 00:00:00;Ярославская;0;2;1253389;1;0
2020-08-24 00:00:00;Адыгея;521;3;463088;1;1
2020-08-24 00:00:00;Алтай;3263;1;220181;1;0
2020-08-24 00:00:00;Алтайский край;1030;2;2317153;1;0
2020-08-24 00:00:00;Амурская;4388;2;790044;1;0
2020-08-24 00:00:00;Архангельская;4054;2;1092424;1;1
2020-08-24 00:00:00;Астраханская;3314;2;1005782;1;1
2020-08-24 00:00:00;Башкортостан;3389;1;4038151;1;1
2020-08-24 00:00:00;Белгородская;3139;2;1549151;1;0
2020-08-24 00:00:00;Брянская;2525;2;1192491;1;1
2020-08-24 00:00:00;Бурятия;774;2;985937;1;0
2020-08-24 00:00:00;Владимирская;512;3;1358416;1;1
2020-08-24 00:00:00;Волгоградская;609;3;2491036;1;0
2020-08-24 00:00:00;Вологодская;409;2;1160445;1;2
2020-08-24 00:00:00;Воронежская;2316;1;2324205;1;0
2020-08-24 00:00:00;Дагестан;643;2;3110858;1;1
2020-08-24 00:00:00;Еврейская АО;1566;2;158305;1;1
2020-08-24 00:00:00;Забайкальский край;251;3;1059700;1;1
2020-08-24 00:00:00;Ивановская;5267;1;997135;1;0
2020-08-24 00:00:00;Ингушетия;557;3;507061;1;0
2020-08-24 00:00:00;Иркутская;1006;1;2391193;1;2
2020-08-24 00:00:00;Кабардино-Балкария;6440;3;868350;1;0
2020-08-24 00:00:00;Калининградская;636;3;1012512;1;1
2020-08-24 00:00:00;Калмыкия;11354;2;271135;1;1
2020-08-24 00:00:00;Калужская;301;3;1002575;1;0
2020-08-24 00:00:00;Камчатский край;1413;2;313016;1;2
2020-08-24 00:00:00;Карачаево-Черкессия;419;3;465528;1;0
2020-08-24 00:00:00;Карелия;1148;2;614064;1;0
2020-08-24 00:00:00;Кемеровская;2087;1;2657854;1;0
2020-08-24 00:00:00;Кировская;2456;2;1262402;1;0
2020-08-24 00:00:00;Коми;1878;2;820473;1;1
2020-08-24 00:00:00;Костромская;137;1;633385;1;0
2020-08-24 00:00:00;Краснодарский край;737;3;5675462;1;1
2020-08-24 00:00:00;Красноярский край;1720;3;2866255;1;1
2020-08-24 00:00:00;Крым;2551;3;1912622;1;0
2020-08-24 00:00:00;Курганская;955;2;827166;1;1
2020-08-24 00:00:00;Курская;2153;1;1104008;1;0
2020-08-24 00:00:00;Ленинградская;395;1;1875872;1;0
2020-08-24 00:00:00;Липецкая;1013;3;1139371;1;1
2020-08-24 00:00:00;Марий Эл;406;3;679417;1;0
2020-08-24 00:00:00;Мордовия;929;2;790197;1;0
2020-08-24 00:00:00;Московская;3294;3;7690863;1;1
2020-08-24 00:00:00;Мурманская;5235;3;741404;1;0
2020-08-24 00:00:00;Нижегородская;435;2;3202946;1;1
2020-08-24 00:00:00;Новгородская;1018;2;596508;1;0
2020-08-24 00:00:00;Новосибирская;925;2;2798170;1;0
2020-08-24 00:00:00;Омская;3230;2;1926665;1;1
2020-08-24 00:00:00;Оренбургская;3829;1;1956835;1;0
2020-08-24 00:00:00;Орловская;763;2;733498;1;0
2020-08-24 00:00:00;Пензенская;2739;3;1305563;1;1
2020-08-24 00:00:00;Пермский край;538;2;2599260;1;1
2020-08-24 00:00:00;Приморский край;984;2;1895868;1;1
2020-08-24 00:00:00;Псковская;319;3;626115;1;0
2020-08-24 00:00:00;Ростовская;1417;2;4197821;1;0
2020-08-24 00:00:00;Рязанская;374;3;1108847;1;2
2020-08-24 00:00:00;Самарская;470;2;3179532;1;0
2020-08-24 00:00:00;Санкт-Петербург;420;2;5398064;1;0
2020-08-24 00:00:00;Саратовская;437;2;2421895;1;0
2020-08-24 00:00:00;Саха;705;2;971996;1;3
2020-08-24 00:00:00;Сахалинская;1545;3;488257;1;0
2020-08-24 00:00:00;Свердловская;133;2;4310681;1;0
2020-08-24 00:00:00;Севастополь;785;2;449138;1;0
2020-08-24 00:00:00;Северная Осетия;415;2;696837;1;0
2020-08-24 00:00:00;Смоленская;1167;3;934889;1;0
2020-08-24 00:00:00;Ставропольский край;1757;1;2803573;1;1
2020-08-24 00:00:00;Тамбовская;732;3;1006748;1;3
2020-08-24 00:00:00;Татарстан;733;3;3902888;1;1
2020-08-24 00:00:00;Тверская;2407;1;1260379;1;0
2020-08-24 00:00:00;Томская;1848;1;1079271;1;0
2020-08-24 00:00:00;Тульская;1063;2;1466127;1;2
2020-08-24 00:00:00;Тюменская;380;3;1537416;1;0
2020-08-24 00:00:00;Удмуртия;1139;2;1500955;1;0
2020-08-24 00:00:00;Ульяновская;3085;2;1229824;1;1
2020-08-24 00:00:00;Хабаровский край;1130;1;1315643;1;0
2020-08-24 00:00:00;Хакасия;1637;3;534262;1;0
2020-08-24 00:00:00;ХМАО;1550;2;1674676;1;0
2020-08-24 00:00:00;Челябинская;240;2;3466369;1;0
2020-08-24 00:00:00;Чечня;1759;3;1478726;1;1
2020-08-24 00:00:00;Чувашия;308;2;1217818;1;1
2020-08-24 00:00:00;Ямало-Ненецкий АО;0;2;544444;1;0
2020-08-24 00:00:00;Ярославская;0;2;1253389;1;0
2020-08-31 00:00:00;Адыгея;1489;3;463088;1;1
2020-08-31 00:00:00;Алтай;532;1;220181;1;0
2020-08-31 00:00:00;Алтайский край;143;2;2317153;1;0
2020-08-31 00:00:00;Амурская;1159;2;790044;1;0
2020-08-31 00:00:00;Архангельская;2808;2;1092424;1;1
2020-08-31 00:00:00;Астраханская;9317;2;1005782;1;1
2020-08-31 00:00:00;Башкортостан;624;2;4038151;1;1
2020-08-31 00:00:00;Белгородская;2357;2;1549151;1;0
2020-08-31 00:00:00;Брянская;301;3;1192491;1;1
2020-08-31 00:00:00;Бурятия;6389;2;985937;1;0
2020-08-31 00:00:00;Владимирская;424;3;1358416;1;1
2020-08-31 00:00:00;Волгоградская;8155;3;2491036;1;0
2020-08-31 00:00:00;Вологодская;655;2;1160445;1;2
2020-08-31 00:00:00;Воронежская;2439;1;2324205;1;0
2020-08-31 00:00:00;Дагестан;912;2;3110858;1;1
2020-08-31 00:00:00;Еврейская АО;1757;2;158305;1;1
2020-08-31 00:00:00;Забайкальский край;2414;3;1059700;1;1
2020-08-31 00:00:00;Ивановская;2867;1;997135;1;0
2020-08-31 00:00:00;Ингушетия;2351;3;507061;1;0
2020-08-31 00:00:00;Иркутская;164;1;2391193;1;2
2020-08-31 00:00:00;Кабардино-Балкария;951;3;868350;1;0
2020-08-31 00:00:00;Калининградская;2859;3;1012512;1;1
2020-08-31 00:00:00;Калмыкия;4389;2;271135;1;1
2020-08-31 00:00:00;Калужская;1387;3;1002575;1;0
2020-08-31 00:00:00;Камчатский край;1163;3;313016;1;2
2020-08-31 00:00:00;Карачаево-Черкессия;517;3;465528;1;0
2020-08-31 00:00:00;Карелия;879;2;614064;1;0
2020-08-31 00:00:00;Кемеровская;1393;1;2657854;1;0
2020-08-31 00:00:00;Кировская;3245;2;1262402;1;0
2020-08-31 00:00:00;Коми;4594;2;820473;1;1
2020-08-31 00:00:00;Костромская;3742;1;633385;1;0
2020-08-31 00:00:00;Краснодарский край;2424;3;5675462;1;1
2020-08-31 00:00:00;Красноярский край;925;3;2866255;1;1
2020-08-31 00:00:00;Крым;1621;3;1912622;1;0
2020-08-31 00:00:00;Курганская;3824;2;827166;1;1
2020-08-31 00:00:00;Курская;1236;1;1104008;1;0
2020-08-31 00:00:00;Ленинградская;2207;1;1875872;1;0
2020-08-31 00:00:00;Липецкая;1489;3;1139371;1;1
2020-08-31 00:00:00;Марий Эл;524;3;679417;1;0
2020-08-31 00:00:00;Мордовия;1078;2;790197;1;0
2020-08-31 00:00:00;Московская;452;3;7690863;1;1
2020-08-31 00:00:00;Мурманская;1248;3;741404;1;0
2020-08-31 00:00:00;Нижегородская;614;2;3202946;1;1
2020-08-31 00:00:00;Новгородская;911;2;596508;1;0
2020-08-31 00:00:00;Новосибирская;2108;2;2798170;1;0
2020-08-31 00:00:00;Омская;456;2;1926665;1;1
2020-08-31 00:00:00;Оренбургская;4100;2;1956835;1;0
2020-08-31 00:00:00;Орловская;496;2;733498;1;0
2020-08-31 00:00:00;Пензенская;2590;3;1305563;1;1
2020-08-31 00:00:00;Пермский край;1403;2;2599260;1;1
2020-08-31 00:00:00;Приморский край;619;2;1895868;1;1
2020-08-31 00:00:00;Псковская;2339;3;626115;1;0
2020-08-31 00:00:00;Ростовская;6835;2;4197821;1;0
2020-08-31 00:00:00;Рязанская;2698;3;1108847;1;2
2020-08-31 00:00:00;Самарская;1136;2;3179532;1;0
2020-08-31 00:00:00;Санкт-Петербург;150;2;5398064;1;0
2020-08-31 00:00:00;Саратовская;1315;2;2421895;1;0
2020-08-31 00:00:00;Саха;559;2;971996;1;3
2020-08-31 00:00:00;Сахалинская;1706;3;488257;1;0
2020-08-31 00:00:00;Свердловская;1048;2;4310681;1;0
2020-08-31 00:00:00;Севастополь;889;2;449138;1;0
2020-08-31 00:00:00;Северная Осетия;3257;2;696837;1;0
2020-08-31 00:00:00;Смоленская;772;3;934889;1;0
2020-08-31 00:00:00;Ставропольский край;1175;1;2803573;1;1
2020-08-31 00:00:00;Тамбовская;1851;3;1006748;1;3
2020-08-31 00:00:00;Татарстан;193;3;3902888;1;1
2020-08-31 00:00:00;Тверская;828;1;1260379;1;0
2020-08-31 00:00:00;Томская;1099;1;1079271;1;0
2020-08-31 00:00:00;Тульская;1666;2;1466127;1;2
2020-08-31 00:00:00;Тюменская;1708;3;1537416;1;0
2020-08-31 00:00:00;Удмуртия;813;2;1500955;1;0
2020-08-31 00:00:00;Ульяновская;342;2;1229824;1;1
2020-08-31 00:00:00;Хабаровский край;612;1;1315643;1;0
2020-08-31 00:00:00;Хакасия;720;3;534262;1;0
2020-08-31 00:00:00;ХМАО;626;3;1674676;1;0
2020-08-31 00:00:00;Челябинская;691;2;3466369;1;0
2020-08-31 00:00:00;Чечня;889;3;1478726;1;1
2020-08-31 00:00:00;Чувашия;226;3;1217818;1;1
2020-08-31 00:00:00;Ямало-Ненецкий АО;0;3;544444;1;0
2020-08-31 00:00:00;Ярославская;0;2;1253389;1;0
2020-09-07 00:00:00;Адыгея;314;3;463088;1;1
2020-09-07 00:00:00;Алтай;339;1;220181;1;0
2020-09-07 00:00:00;Алтайский край;1089;2;2317153;1;0
2020-09-07 00:00:00;Амурская;2084;2;790044;1;0
2020-09-07 00:00:00;Архангельская;102;2;1092424;1;1
2020-09-07 00:00:00;Астраханская;1380;2;1005782;1;1
2020-09-07 00:00:00;Башкортостан;5037;2;4038151;1;1
2020-09-07 00:00:00;Белгородская;628;2;1549151;1;0
